timestamp,LshoulderP,LshoulderR,LelbowY,LelbowR,LwristY
0.06,0.0,0.0,-0.0,0.0,0.0
0.18,0.327,-0.209,0.02,-0.15,0.0
0.3,0.414,-0.264,0.025,-0.189,-0.0
0.42,0.436,-0.279,0.026,-0.2,0.0
0.54,0.442,-0.283,0.026,-0.203,0.0
0.66,0.444,-0.284,0.027,-0.203,0.0
0.78,0.444,-0.284,0.027,-0.203,0.0
